"Year","Month","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
1971,03,Residence,Age,65-74 years,ALL,All causes (total),3421,,
1971,03,Residence,Age,75-84 years,ALL,All causes (total),3815,,
1971,03,Residence,Age,85 years and over,ALL,All causes (total),2218,,
1971,03,Residence,Gender,Female,ALL,All causes (total),6905,,
1971,03,Residence,Gender,Male,ALL,All causes (total),8467,,
1971,04,Occurrence,Total Population,Total Population,ALL,All causes (total),13565,,
1971,04,Occurrence,Age,Under 1 year,ALL,All causes (total),405,,
1971,04,Occurrence,Age,1-4 years,ALL,All causes (total),107,,
1971,04,Occurrence,Age,5-14 years,ALL,All causes (total),102,,
1971,04,Occurrence,Age,15-24 years,ALL,All causes (total),415,,
1971,04,Occurrence,Age,25-34 years,ALL,All causes (total),305,,
1971,04,Occurrence,Age,35-44 years,ALL,All causes (total),531,,
1971,04,Occurrence,Age,45-54 years,ALL,All causes (total),1223,,
1971,04,Occurrence,Age,55-64 years,ALL,All causes (total),2085,,
1971,04,Occurrence,Age,65-74 years,ALL,All causes (total),3023,,
1971,04,Occurrence,Age,75-84 years,ALL,All causes (total),3464,,
1971,04,Occurrence,Age,85 years and over,ALL,All causes (total),1902,,
1971,04,Occurrence,Gender,Female,ALL,All causes (total),6077,,
1971,04,Occurrence,Gender,Male,ALL,All causes (total),7488,,
1971,04,Residence,Total Population,Total Population,ALL,All causes (total),13542,,
1971,04,Residence,Age,Under 1 year,ALL,All causes (total),404,,
1971,04,Residence,Age,1-4 years,ALL,All causes (total),107,,
1971,04,Residence,Age,5-14 years,ALL,All causes (total),104,,
1971,04,Residence,Age,15-24 years,ALL,All causes (total),422,,
1971,04,Residence,Age,25-34 years,ALL,All causes (total),310,,
1971,04,Residence,Age,35-44 years,ALL,All causes (total),534,,
1971,04,Residence,Age,45-54 years,ALL,All causes (total),1217,,
1971,04,Residence,Age,55-64 years,ALL,All causes (total),2086,,
1971,04,Residence,Age,65-74 years,ALL,All causes (total),3010,,
1971,04,Residence,Age,75-84 years,ALL,All causes (total),3443,,
1971,04,Residence,Age,85 years and over,ALL,All causes (total),1902,,
1971,04,Residence,Gender,Female,ALL,All causes (total),6055,,
1971,04,Residence,Gender,Male,ALL,All causes (total),7487,,
1971,05,Occurrence,Total Population,Total Population,ALL,All causes (total),13754,,
1971,05,Occurrence,Age,Under 1 year,ALL,All causes (total),473,,
1971,05,Occurrence,Age,1-4 years,ALL,All causes (total),87,,
1971,05,Occurrence,Age,5-14 years,ALL,All causes (total),111,,
1971,05,Occurrence,Age,15-24 years,ALL,All causes (total),414,,
1971,05,Occurrence,Age,25-34 years,ALL,All causes (total),341,,
1971,05,Occurrence,Age,35-44 years,ALL,All causes (total),562,,
1971,05,Occurrence,Age,45-54 years,ALL,All causes (total),1296,,
1971,05,Occurrence,Age,55-64 years,ALL,All causes (total),2156,,
1971,05,Occurrence,Age,65-74 years,ALL,All causes (total),2947,,
1971,05,Occurrence,Age,75-84 years,ALL,All causes (total),3406,,
1971,05,Occurrence,Age,85 years and over,ALL,All causes (total),1957,,
1971,05,Occurrence,Gender,Female,ALL,All causes (total),6125,,
1971,05,Occurrence,Gender,Male,ALL,All causes (total),7629,,
1971,05,Residence,Total Population,Total Population,ALL,All causes (total),13775,,
1971,05,Residence,Age,Under 1 year,ALL,All causes (total),476,,
1971,05,Residence,Age,1-4 years,ALL,All causes (total),88,,
1971,05,Residence,Age,5-14 years,ALL,All causes (total),113,,
1971,05,Residence,Age,15-24 years,ALL,All causes (total),411,,
1971,05,Residence,Age,25-34 years,ALL,All causes (total),349,,
1971,05,Residence,Age,35-44 years,ALL,All causes (total),566,,
1971,05,Residence,Age,45-54 years,ALL,All causes (total),1304,,
1971,05,Residence,Age,55-64 years,ALL,All causes (total),2162,,
1971,05,Residence,Age,65-74 years,ALL,All causes (total),2949,,
1971,05,Residence,Age,75-84 years,ALL,All causes (total),3399,,
1971,05,Residence,Age,85 years and over,ALL,All causes (total),1954,,
1971,05,Residence,Gender,Female,ALL,All causes (total),6123,,
1971,05,Residence,Gender,Male,ALL,All causes (total),7652,,
1971,06,Occurrence,Total Population,Total Population,ALL,All causes (total),13391,,
1971,06,Occurrence,Age,Under 1 year,ALL,All causes (total),474,,
1971,06,Occurrence,Age,1-4 years,ALL,All causes (total),98,,
1971,06,Occurrence,Age,5-14 years,ALL,All causes (total),126,,
1971,06,Occurrence,Age,15-24 years,ALL,All causes (total),430,,
1971,06,Occurrence,Age,25-34 years,ALL,All causes (total),355,,
1971,06,Occurrence,Age,35-44 years,ALL,All causes (total),530,,
1971,06,Occurrence,Age,45-54 years,ALL,All causes (total),1296,,
1971,06,Occurrence,Age,55-64 years,ALL,All causes (total),2144,,
1971,06,Occurrence,Age,65-74 years,ALL,All causes (total),2864,,
1971,06,Occurrence,Age,75-84 years,ALL,All causes (total),3257,,
1971,06,Occurrence,Age,85 years and over,ALL,All causes (total),1807,,
1971,06,Occurrence,Gender,Female,ALL,All causes (total),5932,,
1971,06,Occurrence,Gender,Male,ALL,All causes (total),7459,,
1971,06,Residence,Total Population,Total Population,ALL,All causes (total),13457,,
1971,06,Residence,Age,Under 1 year,ALL,All causes (total),471,,
1971,06,Residence,Age,1-4 years,ALL,All causes (total),98,,
1971,06,Residence,Age,5-14 years,ALL,All causes (total),127,,
1971,06,Residence,Age,15-24 years,ALL,All causes (total),433,,
1971,06,Residence,Age,25-34 years,ALL,All causes (total),357,,
1971,06,Residence,Age,35-44 years,ALL,All causes (total),535,,
1971,06,Residence,Age,45-54 years,ALL,All causes (total),1316,,
1971,06,Residence,Age,55-64 years,ALL,All causes (total),2154,,
1971,06,Residence,Age,65-74 years,ALL,All causes (total),2877,,
1971,06,Residence,Age,75-84 years,ALL,All causes (total),3268,,
1971,06,Residence,Age,85 years and over,ALL,All causes (total),1811,,
1971,06,Residence,Gender,Female,ALL,All causes (total),5948,,
1971,06,Residence,Gender,Male,ALL,All causes (total),7509,,
1971,07,Occurrence,Total Population,Total Population,ALL,All causes (total),13497,,
1971,07,Occurrence,Age,Under 1 year,ALL,All causes (total),427,,
1971,07,Occurrence,Age,1-4 years,ALL,All causes (total),92,,
1971,07,Occurrence,Age,5-14 years,ALL,All causes (total),116,,
1971,07,Occurrence,Age,15-24 years,ALL,All causes (total),533,,
1971,07,Occurrence,Age,25-34 years,ALL,All causes (total),344,,
1971,07,Occurrence,Age,35-44 years,ALL,All causes (total),532,,
1971,07,Occurrence,Age,45-54 years,ALL,All causes (total),1250,,
1971,07,Occurrence,Age,55-64 years,ALL,All causes (total),2147,,
1971,07,Occurrence,Age,65-74 years,ALL,All causes (total),2897,,
1971,07,Occurrence,Age,75-84 years,ALL,All causes (total),3318,,
1971,07,Occurrence,Age,85 years and over,ALL,All causes (total),1839,,
1971,07,Occurrence,Gender,Female,ALL,All causes (total),6080,,
1971,07,Occurrence,Gender,Male,ALL,All causes (total),7417,,
1971,07,Residence,Total Population,Total Population,ALL,All causes (total),13559,,
1971,07,Residence,Age,Under 1 year,ALL,All causes (total),434,,
1971,07,Residence,Age,1-4 years,ALL,All causes (total),94,,
1971,07,Residence,Age,5-14 years,ALL,All causes (total),124,,
1971,07,Residence,Age,15-24 years,ALL,All causes (total),532,,
1971,07,Residence,Age,25-34 years,ALL,All causes (total),356,,
1971,07,Residence,Age,35-44 years,ALL,All causes (total),548,,
1971,07,Residence,Age,45-54 years,ALL,All causes (total),1257,,
1971,07,Residence,Age,55-64 years,ALL,All causes (total),2163,,
1971,07,Residence,Age,65-74 years,ALL,All causes (total),2896,,
1971,07,Residence,Age,75-84 years,ALL,All causes (total),3318,,
1971,07,Residence,Age,85 years and over,ALL,All causes (total),1835,,
1971,07,Residence,Gender,Female,ALL,All causes (total),6093,,
1971,07,Residence,Gender,Male,ALL,All causes (total),7466,,
1971,08,Occurrence,Total Population,Total Population,ALL,All causes (total),13717,,
1971,08,Occurrence,Age,Under 1 year,ALL,All causes (total),438,,
1971,08,Occurrence,Age,1-4 years,ALL,All causes (total),102,,
1971,08,Occurrence,Age,5-14 years,ALL,All causes (total),136,,
1971,08,Occurrence,Age,15-24 years,ALL,All causes (total),482,,
1971,08,Occurrence,Age,25-34 years,ALL,All causes (total),361,,
1971,08,Occurrence,Age,35-44 years,ALL,All causes (total),570,,
1971,08,Occurrence,Age,45-54 years,ALL,All causes (total),1296,,
1971,08,Occurrence,Age,55-64 years,ALL,All causes (total),2102,,
1971,08,Occurrence,Age,65-74 years,ALL,All causes (total),2907,,
1971,08,Occurrence,Age,75-84 years,ALL,All causes (total),3414,,
1971,08,Occurrence,Age,85 years and over,ALL,All causes (total),1906,,
1971,08,Occurrence,Gender,Female,ALL,All causes (total),6120,,
1971,08,Occurrence,Gender,Male,ALL,All causes (total),7597,,
1971,08,Residence,Total Population,Total Population,ALL,All causes (total),13745,,
1971,08,Residence,Age,Under 1 year,ALL,All causes (total),438,,
1971,08,Residence,Age,1-4 years,ALL,All causes (total),104,,
1971,08,Residence,Age,5-14 years,ALL,All causes (total),134,,
1971,08,Residence,Age,15-24 years,ALL,All causes (total),480,,
1971,08,Residence,Age,25-34 years,ALL,All causes (total),366,,
1971,08,Residence,Age,35-44 years,ALL,All causes (total),574,,
1971,08,Residence,Age,45-54 years,ALL,All causes (total),1299,,
1971,08,Residence,Age,55-64 years,ALL,All causes (total),2117,,
1971,08,Residence,Age,65-74 years,ALL,All causes (total),2907,,
1971,08,Residence,Age,75-84 years,ALL,All causes (total),3417,,
1971,08,Residence,Age,85 years and over,ALL,All causes (total),1906,,
1971,08,Residence,Gender,Female,ALL,All causes (total),6140,,
1971,08,Residence,Gender,Male,ALL,All causes (total),7605,,
1971,09,Occurrence,Total Population,Total Population,ALL,All causes (total),13321,,
1971,09,Occurrence,Age,Under 1 year,ALL,All causes (total),470,,
1971,09,Occurrence,Age,1-4 years,ALL,All causes (total),82,,
1971,09,Occurrence,Age,5-14 years,ALL,All causes (total),116,,
1971,09,Occurrence,Age,15-24 years,ALL,All causes (total),399,,
1971,09,Occurrence,Age,25-34 years,ALL,All causes (total),324,,
1971,09,Occurrence,Age,35-44 years,ALL,All causes (total),536,,
1971,09,Occurrence,Age,45-54 years,ALL,All causes (total),1255,,
1971,09,Occurrence,Age,55-64 years,ALL,All causes (total),2061,,
1971,09,Occurrence,Age,65-74 years,ALL,All causes (total),2848,,
1971,09,Occurrence,Age,75-84 years,ALL,All causes (total),3308,,
1971,09,Occurrence,Age,85 years and over,ALL,All causes (total),1918,,
1971,09,Occurrence,Gender,Female,ALL,All causes (total),5965,,
1971,09,Occurrence,Gender,Male,ALL,All causes (total),7356,,
1971,09,Residence,Total Population,Total Population,ALL,All causes (total),13338,,
1971,09,Residence,Age,Under 1 year,ALL,All causes (total),465,,
1971,09,Residence,Age,1-4 years,ALL,All causes (total),81,,
1971,09,Residence,Age,5-14 years,ALL,All causes (total),117,,
1971,09,Residence,Age,15-24 years,ALL,All causes (total),405,,
1971,09,Residence,Age,25-34 years,ALL,All causes (total),327,,
1971,09,Residence,Age,35-44 years,ALL,All causes (total),539,,
1971,09,Residence,Age,45-54 years,ALL,All causes (total),1257,,
1971,09,Residence,Age,55-64 years,ALL,All causes (total),2072,,
1971,09,Residence,Age,65-74 years,ALL,All causes (total),2850,,
1971,09,Residence,Age,75-84 years,ALL,All causes (total),3298,,
1971,09,Residence,Age,85 years and over,ALL,All causes (total),1923,,
1971,09,Residence,Gender,Female,ALL,All causes (total),5952,,
1971,09,Residence,Gender,Male,ALL,All causes (total),7386,,
1971,10,Occurrence,Total Population,Total Population,ALL,All causes (total),14033,,
1971,10,Occurrence,Age,Under 1 year,ALL,All causes (total),413,,
1971,10,Occurrence,Age,1-4 years,ALL,All causes (total),81,,
1971,10,Occurrence,Age,5-14 years,ALL,All causes (total),100,,
1971,10,Occurrence,Age,15-24 years,ALL,All causes (total),372,,
1971,10,Occurrence,Age,25-34 years,ALL,All causes (total),338,,
1971,10,Occurrence,Age,35-44 years,ALL,All causes (total),556,,
1971,10,Occurrence,Age,45-54 years,ALL,All causes (total),1360,,
1971,10,Occurrence,Age,55-64 years,ALL,All causes (total),2204,,
1971,10,Occurrence,Age,65-74 years,ALL,All causes (total),3038,,
1971,10,Occurrence,Age,75-84 years,ALL,All causes (total),3509,,
1971,10,Occurrence,Age,85 years and over,ALL,All causes (total),2060,,
1971,10,Occurrence,Gender,Female,ALL,All causes (total),6290,,
1971,10,Occurrence,Gender,Male,ALL,All causes (total),7743,,
1971,10,Residence,Total Population,Total Population,ALL,All causes (total),14047,,
1971,10,Residence,Age,Under 1 year,ALL,All causes (total),412,,
1971,10,Residence,Age,1-4 years,ALL,All causes (total),83,,
1971,10,Residence,Age,5-14 years,ALL,All causes (total),100,,
1971,10,Residence,Age,15-24 years,ALL,All causes (total),376,,
1971,10,Residence,Age,25-34 years,ALL,All causes (total),339,,
1971,10,Residence,Age,35-44 years,ALL,All causes (total),560,,
1971,10,Residence,Age,45-54 years,ALL,All causes (total),1360,,
1971,10,Residence,Age,55-64 years,ALL,All causes (total),2198,,
1971,10,Residence,Age,65-74 years,ALL,All causes (total),3048,,
1971,10,Residence,Age,75-84 years,ALL,All causes (total),3508,,
1971,10,Residence,Age,85 years and over,ALL,All causes (total),2060,,
1971,10,Residence,Gender,Female,ALL,All causes (total),6282,,
1971,10,Residence,Gender,Male,ALL,All causes (total),7765,,
1971,11,Occurrence,Total Population,Total Population,ALL,All causes (total),13869,,
1971,11,Occurrence,Age,Under 1 year,ALL,All causes (total),430,,
1971,11,Occurrence,Age,1-4 years,ALL,All causes (total),86,,
1971,11,Occurrence,Age,5-14 years,ALL,All causes (total),112,,
1971,11,Occurrence,Age,15-24 years,ALL,All causes (total),386,,
1971,11,Occurrence,Age,25-34 years,ALL,All causes (total),358,,
1971,11,Occurrence,Age,35-44 years,ALL,All causes (total),522,,
1971,11,Occurrence,Age,45-54 years,ALL,All causes (total),1252,,
1971,11,Occurrence,Age,55-64 years,ALL,All causes (total),2153,,
1971,11,Occurrence,Age,65-74 years,ALL,All causes (total),3078,,
1971,11,Occurrence,Age,75-84 years,ALL,All causes (total),3507,,
1971,11,Occurrence,Age,85 years and over,ALL,All causes (total),1981,,
1971,11,Occurrence,Gender,Female,ALL,All causes (total),6297,,
1971,11,Occurrence,Gender,Male,ALL,All causes (total),7572,,
1971,11,Residence,Total Population,Total Population,ALL,All causes (total),13834,,
1971,11,Residence,Age,Under 1 year,ALL,All causes (total),433,,
1971,11,Residence,Age,1-4 years,ALL,All causes (total),82,,
1971,11,Residence,Age,5-14 years,ALL,All causes (total),110,,
1971,11,Residence,Age,15-24 years,ALL,All causes (total),377,,
1971,11,Residence,Age,25-34 years,ALL,All causes (total),364,,
1971,11,Residence,Age,35-44 years,ALL,All causes (total),514,,
1971,11,Residence,Age,45-54 years,ALL,All causes (total),1259,,
1971,11,Residence,Age,55-64 years,ALL,All causes (total),2153,,
1971,11,Residence,Age,65-74 years,ALL,All causes (total),3053,,
1971,11,Residence,Age,75-84 years,ALL,All causes (total),3500,,
1971,11,Residence,Age,85 years and over,ALL,All causes (total),1985,,
1971,11,Residence,Gender,Female,ALL,All causes (total),6281,,
1971,11,Residence,Gender,Male,ALL,All causes (total),7553,,
1971,12,Occurrence,Total Population,Total Population,ALL,All causes (total),15429,,
1971,12,Occurrence,Age,Under 1 year,ALL,All causes (total),438,,
1971,12,Occurrence,Age,1-4 years,ALL,All causes (total),86,,
1971,12,Occurrence,Age,5-14 years,ALL,All causes (total),118,,
1971,12,Occurrence,Age,15-24 years,ALL,All causes (total),375,,
1971,12,Occurrence,Age,25-34 years,ALL,All causes (total),349,,
1971,12,Occurrence,Age,35-44 years,ALL,All causes (total),592,,
1971,12,Occurrence,Age,45-54 years,ALL,All causes (total),1329,,
1971,12,Occurrence,Age,55-64 years,ALL,All causes (total),2429,,
1971,12,Occurrence,Age,65-74 years,ALL,All causes (total),3334,,
1971,12,Occurrence,Age,75-84 years,ALL,All causes (total),4136,,
1971,12,Occurrence,Age,85 years and over,ALL,All causes (total),2243,,
1971,12,Occurrence,Gender,Female,ALL,All causes (total),7116,,
1971,12,Occurrence,Gender,Male,ALL,All causes (total),8313,,
1971,12,Residence,Total Population,Total Population,ALL,All causes (total),15342,,
1971,12,Residence,Age,Under 1 year,ALL,All causes (total),440,,
1971,12,Residence,Age,1-4 years,ALL,All causes (total),85,,
1971,12,Residence,Age,5-14 years,ALL,All causes (total),118,,
1971,12,Residence,Age,15-24 years,ALL,All causes (total),369,,
1971,12,Residence,Age,25-34 years,ALL,All causes (total),351,,
1971,12,Residence,Age,35-44 years,ALL,All causes (total),590,,
1971,12,Residence,Age,45-54 years,ALL,All causes (total),1323,,
1971,12,Residence,Age,55-64 years,ALL,All causes (total),2401,,
1971,12,Residence,Age,65-74 years,ALL,All causes (total),3304,,
1971,12,Residence,Age,75-84 years,ALL,All causes (total),4113,,
1971,12,Residence,Age,85 years and over,ALL,All causes (total),2248,,
1971,12,Residence,Gender,Female,ALL,All causes (total),7077,,
1971,12,Residence,Gender,Male,ALL,All causes (total),8265,,
1972,01,Occurrence,Total Population,Total Population,ALL,All causes (total),16422,,
1972,01,Occurrence,Age,Under 1 year,ALL,All causes (total),409,,
1972,01,Occurrence,Age,1-4 years,ALL,All causes (total),93,,
1972,01,Occurrence,Age,5-14 years,ALL,All causes (total),113,,
1972,01,Occurrence,Age,15-24 years,ALL,All causes (total),388,,
1972,01,Occurrence,Age,25-34 years,ALL,All causes (total),376,,
1972,01,Occurrence,Age,35-44 years,ALL,All causes (total),553,,
1972,01,Occurrence,Age,45-54 years,ALL,All causes (total),1398,,
1972,01,Occurrence,Age,55-64 years,ALL,All causes (total),2496,,
1972,01,Occurrence,Age,65-74 years,ALL,All causes (total),3772,,
1972,01,Occurrence,Age,75-84 years,ALL,All causes (total),4316,,
1972,01,Occurrence,Age,85 years and over,ALL,All causes (total),2505,,
1972,01,Occurrence,Gender,Female,ALL,All causes (total),7318,,
1972,01,Occurrence,Gender,Male,ALL,All causes (total),9104,,
1972,01,Residence,Total Population,Total Population,ALL,All causes (total),16296,,
1972,01,Residence,Age,Under 1 year,ALL,All causes (total),412,,
