"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
2000,Residence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),228,,
2000,Residence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),80254,,
2000,Residence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),93,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,ALL,All causes (total),892,,
2000,Residence,Race-Ethnicity,Asian,ALL,All causes (total),14025,,
2000,Residence,Race-Ethnicity,Black,ALL,All causes (total),17482,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),527,,
2000,Residence,Race-Ethnicity,Hispanic,ALL,All causes (total),28557,,
2000,Residence,Race-Ethnicity,Multi-Race,ALL,All causes (total),422,,
2000,Residence,Race-Ethnicity,White,ALL,All causes (total),166228,,
2000,Residence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),148,,
2000,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,4398,,
2000,Residence,Gender,Female,ALZ,Alzheimer's disease,3010,,
2000,Residence,Gender,Male,ALZ,Alzheimer's disease,1388,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,100,,
2000,Residence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,196,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,266,,
2000,Residence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,White,ALZ,Alzheimer's disease,3823,,
2000,Residence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2000,Residence,Total Population,Total Population,CAN,Malignant neoplasms,53005,,
2000,Residence,Gender,Female,CAN,Malignant neoplasms,26246,,
2000,Residence,Gender,Male,CAN,Malignant neoplasms,26759,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,CAN,Malignant neoplasms,188,,
2000,Residence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,3826,,
2000,Residence,Race-Ethnicity,Black,CAN,Malignant neoplasms,3880,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,112,,
2000,Residence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,5799,,
2000,Residence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,69,,
2000,Residence,Race-Ethnicity,White,CAN,Malignant neoplasms,39115,,
2000,Residence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,16,,
2000,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,12754,,
2000,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,6642,,
2000,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,6112,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,CLD,Chronic lower respiratory diseases,46,,
2000,Residence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,568,,
2000,Residence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,620,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,21,,
2000,Residence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,676,,
2000,Residence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,,2,Cell suppressed for complementary cell
2000,Residence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,10800,,
2000,Residence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,,1,Cell suppressed for small numbers
2000,Residence,Total Population,Total Population,DIA,Diabetes mellitus,6203,,
2000,Residence,Gender,Female,DIA,Diabetes mellitus,3188,,
2000,Residence,Gender,Male,DIA,Diabetes mellitus,3015,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,DIA,Diabetes mellitus,37,,
2000,Residence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,452,,
2000,Residence,Race-Ethnicity,Black,DIA,Diabetes mellitus,735,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,17,,
2000,Residence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,1447,,
2000,Residence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,,2,Cell suppressed for complementary cell
2000,Residence,Race-Ethnicity,White,DIA,Diabetes mellitus,3500,,
2000,Residence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,,1,Cell suppressed for small numbers
2000,Residence,Total Population,Total Population,HOM,Assault (homicide),2084,,
2000,Residence,Gender,Female,HOM,Assault (homicide),384,,
2000,Residence,Gender,Male,HOM,Assault (homicide),1700,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Asian,HOM,Assault (homicide),111,,
2000,Residence,Race-Ethnicity,Black,HOM,Assault (homicide),596,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),898,,
2000,Residence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,White,HOM,Assault (homicide),451,,
2000,Residence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2000,Residence,Total Population,Total Population,HTD,Diseases of heart,68533,,
2000,Residence,Gender,Female,HTD,Diseases of heart,34595,,
2000,Residence,Gender,Male,HTD,Diseases of heart,33938,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,HTD,Diseases of heart,211,,
2000,Residence,Race-Ethnicity,Asian,HTD,Diseases of heart,3803,,
2000,Residence,Race-Ethnicity,Black,HTD,Diseases of heart,5273,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,166,,
2000,Residence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,6755,,
2000,Residence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,89,,
2000,Residence,Race-Ethnicity,White,HTD,Diseases of heart,52207,,
2000,Residence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,29,,
2000,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,2020,,
2000,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,1229,,
2000,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,791,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,142,,
2000,Residence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,294,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,222,,
2000,Residence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,1344,,
2000,Residence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2000,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),8814,,
2000,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2819,,
2000,Residence,Gender,Male,INJ,Accidents (unintentional injuries),5995,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,INJ,Accidents (unintentional injuries),71,,
2000,Residence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),536,,
2000,Residence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),638,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),28,,
2000,Residence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),2232,,
2000,Residence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),40,,
2000,Residence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),5256,,
2000,Residence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),13,,
2000,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3673,,
2000,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1206,,
2000,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2467,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,LIV,Chronic liver disease and cirrhosis,42,,
2000,Residence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,119,,
2000,Residence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,214,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,1120,,
2000,Residence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,2156,,
2000,Residence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2000,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1781,,
2000,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",922,,
2000,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",859,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",184,,
2000,Residence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",210,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",331,,
2000,Residence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",1034,,
2000,Residence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",,1,Cell suppressed for small numbers
2000,Residence,Total Population,Total Population,PAR,Parkinson's disease,1481,,
2000,Residence,Gender,Female,PAR,Parkinson's disease,631,,
2000,Residence,Gender,Male,PAR,Parkinson's disease,850,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Asian,PAR,Parkinson's disease,61,,
2000,Residence,Race-Ethnicity,Black,PAR,Parkinson's disease,25,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,99,,
2000,Residence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,White,PAR,Parkinson's disease,1286,,
2000,Residence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,0,,
2000,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,8355,,
2000,Residence,Gender,Female,PNF,Influenza and pneumonia,4672,,
2000,Residence,Gender,Male,PNF,Influenza and pneumonia,3683,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,PNF,Influenza and pneumonia,18,,
2000,Residence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,579,,
2000,Residence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,471,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,12,,
2000,Residence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,831,,
2000,Residence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,White,PNF,Influenza and pneumonia,6432,,
2000,Residence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,,1,Cell suppressed for small numbers
2000,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,18090,,
2000,Residence,Gender,Female,STK,Cerebrovascular diseases,10825,,
2000,Residence,Gender,Male,STK,Cerebrovascular diseases,7265,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,STK,Cerebrovascular diseases,60,,
2000,Residence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,1527,,
2000,Residence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,1348,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,39,,
2000,Residence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,1935,,
2000,Residence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,,2,Cell suppressed for complementary cell
2000,Residence,Race-Ethnicity,White,STK,Cerebrovascular diseases,13152,,
2000,Residence,Race-Ethnicity,Other/Unknown,STK,Cerebrovascular diseases,,1,Cell suppressed for small numbers
2000,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3113,,
2000,Residence,Gender,Female,SUI,Intentional self-harm (suicide),682,,
2000,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2431,,
2000,Residence,Race-Ethnicity,American Indian/Alaskan Native,SUI,Intentional self-harm (suicide),12,,
2000,Residence,Race-Ethnicity,Asian,SUI,Intentional self-harm (suicide),210,,
2000,Residence,Race-Ethnicity,Black,SUI,Intentional self-harm (suicide),144,,
2000,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,SUI,Intentional self-harm (suicide),,1,Cell suppressed for small numbers
2000,Residence,Race-Ethnicity,Hispanic,SUI,Intentional self-harm (suicide),449,,
2000,Residence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),14,,
2000,Residence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),2271,,
2000,Residence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),,1,Cell suppressed for small numbers
2001,Occurrence,Total Population,Total Population,ALL,All causes (total),234683,,
2001,Occurrence,Age,Under 1 year,ALL,All causes (total),2855,,
2001,Occurrence,Age,1-4 years,ALL,All causes (total),557,,
2001,Occurrence,Age,5-14 years,ALL,All causes (total),791,,
2001,Occurrence,Age,15-24 years,ALL,All causes (total),3483,,
2001,Occurrence,Age,25-34 years,ALL,All causes (total),4446,,
2001,Occurrence,Age,35-44 years,ALL,All causes (total),9408,,
2001,Occurrence,Age,45-54 years,ALL,All causes (total),17548,,
2001,Occurrence,Age,55-64 years,ALL,All causes (total),23572,,
2001,Occurrence,Age,65-74 years,ALL,All causes (total),40009,,
2001,Occurrence,Age,75-84 years,ALL,All causes (total),68024,,
2001,Occurrence,Age,85 years and over,ALL,All causes (total),63885,,
2001,Occurrence,Gender,Female,ALL,All causes (total),117581,,
2001,Occurrence,Gender,Male,ALL,All causes (total),117102,,
2001,Occurrence,Gender * Race-Ethnicity,Female * American Indian/Alaskan Native,ALL,All causes (total),418,,
2001,Occurrence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),6999,,
2001,Occurrence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),8708,,
2001,Occurrence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),262,,
2001,Occurrence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),13572,,
2001,Occurrence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),175,,
2001,Occurrence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),87391,,
2001,Occurrence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),56,,
2001,Occurrence,Gender * Race-Ethnicity,Male * American Indian/Alaskan Native,ALL,All causes (total),475,,
2001,Occurrence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),7964,,
2001,Occurrence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),9417,,
2001,Occurrence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),322,,
2001,Occurrence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),17052,,
2001,Occurrence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),203,,
2001,Occurrence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),81581,,
2001,Occurrence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),88,,
2001,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,ALL,All causes (total),893,,
2001,Occurrence,Race-Ethnicity,Asian,ALL,All causes (total),14963,,
2001,Occurrence,Race-Ethnicity,Black,ALL,All causes (total),18125,,
2001,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),584,,
2001,Occurrence,Race-Ethnicity,Hispanic,ALL,All causes (total),30624,,
2001,Occurrence,Race-Ethnicity,Multi-Race,ALL,All causes (total),378,,
2001,Occurrence,Race-Ethnicity,White,ALL,All causes (total),168972,,
2001,Occurrence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),144,,
2001,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,4912,,
2001,Occurrence,Gender,Female,ALZ,Alzheimer's disease,3378,,
2001,Occurrence,Gender,Male,ALZ,Alzheimer's disease,1534,,
2001,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2001,Occurrence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,116,,
2001,Occurrence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,214,,
2001,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2001,Occurrence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,259,,
2001,Occurrence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2001,Occurrence,Race-Ethnicity,White,ALZ,Alzheimer's disease,4302,,
2001,Occurrence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2001,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,54268,,
2001,Occurrence,Gender,Female,CAN,Malignant neoplasms,26775,,
2001,Occurrence,Gender,Male,CAN,Malignant neoplasms,27493,,
