"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
1992,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1476,,
1992,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",763,,
1992,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",713,,
1992,Residence,Total Population,Total Population,PAR,Parkinson's disease,779,,
1992,Residence,Gender,Female,PAR,Parkinson's disease,299,,
1992,Residence,Gender,Male,PAR,Parkinson's disease,480,,
1992,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,9793,,
1992,Residence,Gender,Female,PNF,Influenza and pneumonia,5278,,
1992,Residence,Gender,Male,PNF,Influenza and pneumonia,4515,,
1992,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,15089,,
1992,Residence,Gender,Female,STK,Cerebrovascular diseases,9077,,
1992,Residence,Gender,Male,STK,Cerebrovascular diseases,6012,,
1992,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3700,,
1992,Residence,Gender,Female,SUI,Intentional self-harm (suicide),900,,
1992,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2800,,
1993,Occurrence,Total Population,Total Population,ALL,All causes (total),222330,,
1993,Occurrence,Age,Under 1 year,ALL,All causes (total),3996,,
1993,Occurrence,Age,1-4 years,ALL,All causes (total),955,,
1993,Occurrence,Age,5-14 years,ALL,All causes (total),1031,,
1993,Occurrence,Age,15-24 years,ALL,All causes (total),4531,,
1993,Occurrence,Age,25-34 years,ALL,All causes (total),7984,,
1993,Occurrence,Age,35-44 years,ALL,All causes (total),12318,,
1993,Occurrence,Age,45-54 years,ALL,All causes (total),14424,,
1993,Occurrence,Age,55-64 years,ALL,All causes (total),23082,,
1993,Occurrence,Age,65-74 years,ALL,All causes (total),45573,,
1993,Occurrence,Age,75-84 years,ALL,All causes (total),59439,,
1993,Occurrence,Age,85 years and over,ALL,All causes (total),48897,,
1993,Occurrence,Gender,Female,ALL,All causes (total),105259,,
1993,Occurrence,Gender,Male,ALL,All causes (total),117071,,
1993,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,1231,,
1993,Occurrence,Gender,Female,ALZ,Alzheimer's disease,811,,
1993,Occurrence,Gender,Male,ALZ,Alzheimer's disease,420,,
1993,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,51165,,
1993,Occurrence,Gender,Female,CAN,Malignant neoplasms,24937,,
1993,Occurrence,Gender,Male,CAN,Malignant neoplasms,26228,,
1993,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,10679,,
1993,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,5313,,
1993,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,5366,,
1993,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,3864,,
1993,Occurrence,Gender,Female,DIA,Diabetes mellitus,2071,,
1993,Occurrence,Gender,Male,DIA,Diabetes mellitus,1793,,
1993,Occurrence,Total Population,Total Population,HOM,Assault (homicide),4267,,
1993,Occurrence,Gender,Female,HOM,Assault (homicide),752,,
1993,Occurrence,Gender,Male,HOM,Assault (homicide),3515,,
1993,Occurrence,Total Population,Total Population,HTD,Diseases of heart,69320,,
1993,Occurrence,Gender,Female,HTD,Diseases of heart,34705,,
1993,Occurrence,Gender,Male,HTD,Diseases of heart,34615,,
1993,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1091,,
1993,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,689,,
1993,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,402,,
1993,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9579,,
1993,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),2668,,
1993,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),6911,,
1993,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3719,,
1993,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1261,,
1993,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2458,,
1993,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1529,,
1993,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",799,,
1993,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",730,,
1993,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,831,,
1993,Occurrence,Gender,Female,PAR,Parkinson's disease,328,,
1993,Occurrence,Gender,Male,PAR,Parkinson's disease,503,,
1993,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,10591,,
1993,Occurrence,Gender,Female,PNF,Influenza and pneumonia,5686,,
1993,Occurrence,Gender,Male,PNF,Influenza and pneumonia,4905,,
1993,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,15314,,
1993,Occurrence,Gender,Female,STK,Cerebrovascular diseases,9130,,
1993,Occurrence,Gender,Male,STK,Cerebrovascular diseases,6184,,
1993,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3860,,
1993,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),827,,
1993,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),3033,,
1993,Residence,Total Population,Total Population,ALL,All causes (total),220271,,
1993,Residence,Age,Under 1 year,ALL,All causes (total),3970,,
1993,Residence,Age,1-4 years,ALL,All causes (total),934,,
1993,Residence,Age,5-14 years,ALL,All causes (total),1018,,
1993,Residence,Age,15-24 years,ALL,All causes (total),4463,,
1993,Residence,Age,25-34 years,ALL,All causes (total),7875,,
1993,Residence,Age,35-44 years,ALL,All causes (total),12151,,
1993,Residence,Age,45-54 years,ALL,All causes (total),14304,,
1993,Residence,Age,55-64 years,ALL,All causes (total),22826,,
1993,Residence,Age,65-74 years,ALL,All causes (total),45079,,
1993,Residence,Age,75-84 years,ALL,All causes (total),58916,,
1993,Residence,Age,85 years and over,ALL,All causes (total),48635,,
1993,Residence,Gender,Female,ALL,All causes (total),104447,,
1993,Residence,Gender,Male,ALL,All causes (total),115824,,
1993,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,1225,,
1993,Residence,Gender,Female,ALZ,Alzheimer's disease,808,,
1993,Residence,Gender,Male,ALZ,Alzheimer's disease,417,,
1993,Residence,Total Population,Total Population,CAN,Malignant neoplasms,50751,,
1993,Residence,Gender,Female,CAN,Malignant neoplasms,24729,,
1993,Residence,Gender,Male,CAN,Malignant neoplasms,26022,,
1993,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,10619,,
1993,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,5293,,
1993,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,5326,,
1993,Residence,Total Population,Total Population,DIA,Diabetes mellitus,3831,,
1993,Residence,Gender,Female,DIA,Diabetes mellitus,2055,,
1993,Residence,Gender,Male,DIA,Diabetes mellitus,1776,,
1993,Residence,Total Population,Total Population,HOM,Assault (homicide),4206,,
1993,Residence,Gender,Female,HOM,Assault (homicide),740,,
1993,Residence,Gender,Male,HOM,Assault (homicide),3466,,
1993,Residence,Total Population,Total Population,HTD,Diseases of heart,68603,,
1993,Residence,Gender,Female,HTD,Diseases of heart,34448,,
1993,Residence,Gender,Male,HTD,Diseases of heart,34155,,
1993,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1079,,
1993,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,683,,
1993,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,396,,
1993,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9345,,
1993,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2610,,
1993,Residence,Gender,Male,INJ,Accidents (unintentional injuries),6735,,
1993,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3681,,
1993,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1245,,
1993,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2436,,
1993,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1523,,
1993,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",798,,
1993,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",725,,
1993,Residence,Total Population,Total Population,PAR,Parkinson's disease,829,,
1993,Residence,Gender,Female,PAR,Parkinson's disease,326,,
1993,Residence,Gender,Male,PAR,Parkinson's disease,503,,
1993,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,10508,,
1993,Residence,Gender,Female,PNF,Influenza and pneumonia,5643,,
1993,Residence,Gender,Male,PNF,Influenza and pneumonia,4865,,
1993,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,15173,,
1993,Residence,Gender,Female,STK,Cerebrovascular diseases,9049,,
1993,Residence,Gender,Male,STK,Cerebrovascular diseases,6124,,
1993,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3818,,
1993,Residence,Gender,Female,SUI,Intentional self-harm (suicide),818,,
1993,Residence,Gender,Male,SUI,Intentional self-harm (suicide),3000,,
1994,Occurrence,Total Population,Total Population,ALL,All causes (total),224733,,
1994,Occurrence,Age,Under 1 year,ALL,All causes (total),3968,,
1994,Occurrence,Age,1-4 years,ALL,All causes (total),802,,
1994,Occurrence,Age,5-14 years,ALL,All causes (total),994,,
1994,Occurrence,Age,15-24 years,ALL,All causes (total),4215,,
1994,Occurrence,Age,25-34 years,ALL,All causes (total),7757,,
1994,Occurrence,Age,35-44 years,ALL,All causes (total),12421,,
1994,Occurrence,Age,45-54 years,ALL,All causes (total),15073,,
1994,Occurrence,Age,55-64 years,ALL,All causes (total),22710,,
1994,Occurrence,Age,65-74 years,ALL,All causes (total),45479,,
1994,Occurrence,Age,75-84 years,ALL,All causes (total),60554,,
1994,Occurrence,Age,85 years and over,ALL,All causes (total),50672,,
1994,Occurrence,Gender,Female,ALL,All causes (total),107139,,
1994,Occurrence,Gender,Male,ALL,All causes (total),117594,,
1994,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,1523,,
1994,Occurrence,Gender,Female,ALZ,Alzheimer's disease,953,,
1994,Occurrence,Gender,Male,ALZ,Alzheimer's disease,570,,
1994,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,51719,,
1994,Occurrence,Gender,Female,CAN,Malignant neoplasms,25363,,
1994,Occurrence,Gender,Male,CAN,Malignant neoplasms,26356,,
1994,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,11092,,
1994,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,5595,,
1994,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,5497,,
1994,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,4944,,
1994,Occurrence,Gender,Female,DIA,Diabetes mellitus,2671,,
1994,Occurrence,Gender,Male,DIA,Diabetes mellitus,2273,,
1994,Occurrence,Total Population,Total Population,HOM,Assault (homicide),3854,,
1994,Occurrence,Gender,Female,HOM,Assault (homicide),589,,
1994,Occurrence,Gender,Male,HOM,Assault (homicide),3265,,
1994,Occurrence,Total Population,Total Population,HTD,Diseases of heart,68909,,
1994,Occurrence,Gender,Female,HTD,Diseases of heart,34759,,
1994,Occurrence,Gender,Male,HTD,Diseases of heart,34150,,
1994,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1272,,
1994,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,765,,
1994,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,507,,
1994,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9237,,
1994,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),2738,,
1994,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),6499,,
1994,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3668,,
1994,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1192,,
1994,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2476,,
1994,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1197,,
1994,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",614,,
1994,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",583,,
1994,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,968,,
1994,Occurrence,Gender,Female,PAR,Parkinson's disease,357,,
1994,Occurrence,Gender,Male,PAR,Parkinson's disease,611,,
1994,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,10328,,
1994,Occurrence,Gender,Female,PNF,Influenza and pneumonia,5603,,
1994,Occurrence,Gender,Male,PNF,Influenza and pneumonia,4725,,
1994,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,15785,,
1994,Occurrence,Gender,Female,STK,Cerebrovascular diseases,9473,,
1994,Occurrence,Gender,Male,STK,Cerebrovascular diseases,6312,,
1994,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3723,,
1994,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),832,,
1994,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),2891,,
1994,Residence,Total Population,Total Population,ALL,All causes (total),222854,,
1994,Residence,Age,Under 1 year,ALL,All causes (total),3948,,
1994,Residence,Age,1-4 years,ALL,All causes (total),790,,
1994,Residence,Age,5-14 years,ALL,All causes (total),975,,
1994,Residence,Age,15-24 years,ALL,All causes (total),4155,,
1994,Residence,Age,25-34 years,ALL,All causes (total),7647,,
1994,Residence,Age,35-44 years,ALL,All causes (total),12315,,
1994,Residence,Age,45-54 years,ALL,All causes (total),14912,,
1994,Residence,Age,55-64 years,ALL,All causes (total),22481,,
1994,Residence,Age,65-74 years,ALL,All causes (total),45014,,
1994,Residence,Age,75-84 years,ALL,All causes (total),60099,,
1994,Residence,Age,85 years and over,ALL,All causes (total),50432,,
1994,Residence,Gender,Female,ALL,All causes (total),106350,,
1994,Residence,Gender,Male,ALL,All causes (total),116504,,
1994,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,1521,,
1994,Residence,Gender,Female,ALZ,Alzheimer's disease,950,,
1994,Residence,Gender,Male,ALZ,Alzheimer's disease,571,,
1994,Residence,Total Population,Total Population,CAN,Malignant neoplasms,51247,,
1994,Residence,Gender,Female,CAN,Malignant neoplasms,25144,,
1994,Residence,Gender,Male,CAN,Malignant neoplasms,26103,,
1994,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,11017,,
1994,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,5560,,
1994,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,5457,,
1994,Residence,Total Population,Total Population,DIA,Diabetes mellitus,4918,,
1994,Residence,Gender,Female,DIA,Diabetes mellitus,2662,,
1994,Residence,Gender,Male,DIA,Diabetes mellitus,2256,,
1994,Residence,Total Population,Total Population,HOM,Assault (homicide),3821,,
1994,Residence,Gender,Female,HOM,Assault (homicide),585,,
1994,Residence,Gender,Male,HOM,Assault (homicide),3236,,
1994,Residence,Total Population,Total Population,HTD,Diseases of heart,68312,,
1994,Residence,Gender,Female,HTD,Diseases of heart,34496,,
1994,Residence,Gender,Male,HTD,Diseases of heart,33816,,
1994,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1269,,
1994,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,765,,
1994,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,504,,
1994,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9063,,
1994,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2711,,
1994,Residence,Gender,Male,INJ,Accidents (unintentional injuries),6352,,
1994,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3630,,
1994,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1179,,
1994,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2451,,
1994,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1193,,
1994,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",614,,
1994,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",579,,
1994,Residence,Total Population,Total Population,PAR,Parkinson's disease,966,,
1994,Residence,Gender,Female,PAR,Parkinson's disease,356,,
1994,Residence,Gender,Male,PAR,Parkinson's disease,610,,
1994,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,10237,,
1994,Residence,Gender,Female,PNF,Influenza and pneumonia,5558,,
1994,Residence,Gender,Male,PNF,Influenza and pneumonia,4679,,
1994,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,15675,,
1994,Residence,Gender,Female,STK,Cerebrovascular diseases,9403,,
1994,Residence,Gender,Male,STK,Cerebrovascular diseases,6272,,
1994,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3690,,
1994,Residence,Gender,Female,SUI,Intentional self-harm (suicide),818,,
1994,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2872,,
1995,Occurrence,Total Population,Total Population,ALL,All causes (total),224604,,
1995,Occurrence,Age,Under 1 year,ALL,All causes (total),3510,,
1995,Occurrence,Age,1-4 years,ALL,All causes (total),768,,
1995,Occurrence,Age,5-14 years,ALL,All causes (total),964,,
1995,Occurrence,Age,15-24 years,ALL,All causes (total),4187,,
1995,Occurrence,Age,25-34 years,ALL,All causes (total),7326,,
1995,Occurrence,Age,35-44 years,ALL,All causes (total),12261,,
1995,Occurrence,Age,45-54 years,ALL,All causes (total),15288,,
1995,Occurrence,Age,55-64 years,ALL,All causes (total),22550,,
1995,Occurrence,Age,65-74 years,ALL,All causes (total),44887,,
1995,Occurrence,Age,75-84 years,ALL,All causes (total),60774,,
1995,Occurrence,Age,85 years and over,ALL,All causes (total),51993,,
1995,Occurrence,Gender,Female,ALL,All causes (total),107264,,
1995,Occurrence,Gender,Male,ALL,All causes (total),117340,,
1995,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,1715,,
1995,Occurrence,Gender,Female,ALZ,Alzheimer's disease,1112,,
1995,Occurrence,Gender,Male,ALZ,Alzheimer's disease,603,,
1995,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,51637,,
1995,Occurrence,Gender,Female,CAN,Malignant neoplasms,25060,,
1995,Occurrence,Gender,Male,CAN,Malignant neoplasms,26577,,
1995,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,10873,,
1995,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,5515,,
1995,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,5358,,
1995,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,5110,,
1995,Occurrence,Gender,Female,DIA,Diabetes mellitus,2718,,
1995,Occurrence,Gender,Male,DIA,Diabetes mellitus,2392,,
1995,Occurrence,Total Population,Total Population,HOM,Assault (homicide),3661,,
1995,Occurrence,Gender,Female,HOM,Assault (homicide),633,,
1995,Occurrence,Gender,Male,HOM,Assault (homicide),3028,,
1995,Occurrence,Total Population,Total Population,HTD,Diseases of heart,68705,,
1995,Occurrence,Gender,Female,HTD,Diseases of heart,34702,,
1995,Occurrence,Gender,Male,HTD,Diseases of heart,34003,,
1995,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1382,,
1995,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,817,,
1995,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,565,,
1995,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9404,,
1995,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),2801,,
1995,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),6603,,
1995,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3609,,
1995,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1211,,
1995,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2398,,
1995,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1152,,
1995,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",544,,
1995,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",608,,
1995,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,1084,,
1995,Occurrence,Gender,Female,PAR,Parkinson's disease,460,,
1995,Occurrence,Gender,Male,PAR,Parkinson's disease,624,,
1995,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,10621,,
1995,Occurrence,Gender,Female,PNF,Influenza and pneumonia,5856,,
1995,Occurrence,Gender,Male,PNF,Influenza and pneumonia,4765,,
1995,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,16250,,
1995,Occurrence,Gender,Female,STK,Cerebrovascular diseases,9684,,
1995,Occurrence,Gender,Male,STK,Cerebrovascular diseases,6566,,
1995,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3853,,
1995,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),834,,
1995,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),3019,,
1995,Residence,Total Population,Total Population,ALL,All causes (total),222626,,
1995,Residence,Age,Under 1 year,ALL,All causes (total),3478,,
1995,Residence,Age,1-4 years,ALL,All causes (total),757,,
1995,Residence,Age,5-14 years,ALL,All causes (total),957,,
1995,Residence,Age,15-24 years,ALL,All causes (total),4106,,
1995,Residence,Age,25-34 years,ALL,All causes (total),7215,,
1995,Residence,Age,35-44 years,ALL,All causes (total),12113,,
1995,Residence,Age,45-54 years,ALL,All causes (total),15133,,
1995,Residence,Age,55-64 years,ALL,All causes (total),22289,,
1995,Residence,Age,65-74 years,ALL,All causes (total),44421,,
1995,Residence,Age,75-84 years,ALL,All causes (total),60322,,
1995,Residence,Age,85 years and over,ALL,All causes (total),51741,,
1995,Residence,Gender,Female,ALL,All causes (total),106427,,
1995,Residence,Gender,Male,ALL,All causes (total),116199,,
1995,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,1717,,
1995,Residence,Gender,Female,ALZ,Alzheimer's disease,1113,,
1995,Residence,Gender,Male,ALZ,Alzheimer's disease,604,,
1995,Residence,Total Population,Total Population,CAN,Malignant neoplasms,51217,,
1995,Residence,Gender,Female,CAN,Malignant neoplasms,24852,,
1995,Residence,Gender,Male,CAN,Malignant neoplasms,26365,,
1995,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,10763,,
1995,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,5474,,
1995,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,5289,,
1995,Residence,Total Population,Total Population,DIA,Diabetes mellitus,5096,,
1995,Residence,Gender,Female,DIA,Diabetes mellitus,2711,,
1995,Residence,Gender,Male,DIA,Diabetes mellitus,2385,,
1995,Residence,Total Population,Total Population,HOM,Assault (homicide),3623,,
1995,Residence,Gender,Female,HOM,Assault (homicide),625,,
1995,Residence,Gender,Male,HOM,Assault (homicide),2998,,
1995,Residence,Total Population,Total Population,HTD,Diseases of heart,67990,,
1995,Residence,Gender,Female,HTD,Diseases of heart,34415,,
1995,Residence,Gender,Male,HTD,Diseases of heart,33575,,
1995,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1376,,
1995,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,815,,
1995,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,561,,
1995,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9192,,
1995,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2737,,
1995,Residence,Gender,Male,INJ,Accidents (unintentional injuries),6455,,
1995,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3575,,
1995,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1203,,
1995,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2372,,
1995,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1147,,
1995,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",537,,
1995,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",610,,
1995,Residence,Total Population,Total Population,PAR,Parkinson's disease,1079,,
1995,Residence,Gender,Female,PAR,Parkinson's disease,457,,
1995,Residence,Gender,Male,PAR,Parkinson's disease,622,,
1995,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,10548,,
1995,Residence,Gender,Female,PNF,Influenza and pneumonia,5822,,
1995,Residence,Gender,Male,PNF,Influenza and pneumonia,4726,,
1995,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,16150,,
1995,Residence,Gender,Female,STK,Cerebrovascular diseases,9609,,
1995,Residence,Gender,Male,STK,Cerebrovascular diseases,6541,,
1995,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3823,,
1995,Residence,Gender,Female,SUI,Intentional self-harm (suicide),824,,
1995,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2999,,
1996,Occurrence,Total Population,Total Population,ALL,All causes (total),224084,,
1996,Occurrence,Age,Under 1 year,ALL,All causes (total),3214,,
1996,Occurrence,Age,1-4 years,ALL,All causes (total),735,,
1996,Occurrence,Age,5-14 years,ALL,All causes (total),883,,
1996,Occurrence,Age,15-24 years,ALL,All causes (total),3631,,
1996,Occurrence,Age,25-34 years,ALL,All causes (total),6121,,
1996,Occurrence,Age,35-44 years,ALL,All causes (total),11279,,
1996,Occurrence,Age,45-54 years,ALL,All causes (total),15250,,
1996,Occurrence,Age,55-64 years,ALL,All causes (total),22028,,
1996,Occurrence,Age,65-74 years,ALL,All causes (total),44054,,
1996,Occurrence,Age,75-84 years,ALL,All causes (total),62641,,
1996,Occurrence,Age,85 years and over,ALL,All causes (total),54154,,
1996,Occurrence,Gender,Female,ALL,All causes (total),109253,,
1996,Occurrence,Gender,Male,ALL,All causes (total),114831,,
1996,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,1973,,
1996,Occurrence,Gender,Female,ALZ,Alzheimer's disease,1312,,
1996,Occurrence,Gender,Male,ALZ,Alzheimer's disease,661,,
1996,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,51352,,
1996,Occurrence,Gender,Female,CAN,Malignant neoplasms,25216,,
1996,Occurrence,Gender,Male,CAN,Malignant neoplasms,26136,,
1996,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,11457,,
1996,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,5901,,
1996,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,5556,,
1996,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,5396,,
1996,Occurrence,Gender,Female,DIA,Diabetes mellitus,2823,,
1996,Occurrence,Gender,Male,DIA,Diabetes mellitus,2573,,
1996,Occurrence,Total Population,Total Population,HOM,Assault (homicide),3022,,
1996,Occurrence,Gender,Female,HOM,Assault (homicide),519,,
1996,Occurrence,Gender,Male,HOM,Assault (homicide),2503,,
1996,Occurrence,Total Population,Total Population,HTD,Diseases of heart,68210,,
1996,Occurrence,Gender,Female,HTD,Diseases of heart,34402,,
1996,Occurrence,Gender,Male,HTD,Diseases of heart,33808,,
1996,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1471,,
1996,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,846,,
1996,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,625,,
1996,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9188,,
1996,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),2810,,
