"Year","Month","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
1979,04,Occurrence,Total Population,Total Population,HTD,Diseases of heart,5428,,
1979,04,Occurrence,Gender,Female,HTD,Diseases of heart,2527,,
1979,04,Occurrence,Gender,Male,HTD,Diseases of heart,2901,,
1979,04,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,62,,
1979,04,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,31,,
1979,04,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,31,,
1979,04,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),800,,
1979,04,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),221,,
1979,04,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),579,,
1979,04,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,318,,
1979,04,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,116,,
1979,04,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,202,,
1979,04,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",75,,
1979,04,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",33,,
1979,04,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",42,,
1979,04,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,25,,
1979,04,Occurrence,Gender,Female,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
1979,04,Occurrence,Gender,Male,PAR,Parkinson's disease,,2,Cell suppressed for complementary cell
1979,04,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,402,,
1979,04,Occurrence,Gender,Female,PNF,Influenza and pneumonia,194,,
1979,04,Occurrence,Gender,Male,PNF,Influenza and pneumonia,208,,
1979,04,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,1384,,
1979,04,Occurrence,Gender,Female,STK,Cerebrovascular diseases,837,,
1979,04,Occurrence,Gender,Male,STK,Cerebrovascular diseases,547,,
1979,04,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),278,,
1979,04,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),94,,
1979,04,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),184,,
1979,04,Residence,Total Population,Total Population,ALL,All causes (total),14900,,
1979,04,Residence,Age,Under 1 year,ALL,All causes (total),353,,
1979,04,Residence,Age,1-4 years,ALL,All causes (total),63,,
1979,04,Residence,Age,5-14 years,ALL,All causes (total),86,,
1979,04,Residence,Age,15-24 years,ALL,All causes (total),412,,
1979,04,Residence,Age,25-34 years,ALL,All causes (total),457,,
1979,04,Residence,Age,35-44 years,ALL,All causes (total),443,,
1979,04,Residence,Age,45-54 years,ALL,All causes (total),1065,,
1979,04,Residence,Age,55-64 years,ALL,All causes (total),2278,,
1979,04,Residence,Age,65-74 years,ALL,All causes (total),3329,,
1979,04,Residence,Age,75-84 years,ALL,All causes (total),3673,,
1979,04,Residence,Age,85 years and over,ALL,All causes (total),2728,,
1979,04,Residence,Gender,Female,ALL,All causes (total),6804,,
1979,04,Residence,Gender,Male,ALL,All causes (total),8096,,
1979,04,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,14,,
1979,04,Residence,Gender,Female,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
1979,04,Residence,Gender,Male,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
1979,04,Residence,Total Population,Total Population,CAN,Malignant neoplasms,3225,,
1979,04,Residence,Gender,Female,CAN,Malignant neoplasms,1492,,
1979,04,Residence,Gender,Male,CAN,Malignant neoplasms,1733,,
1979,04,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,507,,
1979,04,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,177,,
1979,04,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,330,,
1979,04,Residence,Total Population,Total Population,DIA,Diabetes mellitus,213,,
1979,04,Residence,Gender,Female,DIA,Diabetes mellitus,121,,
1979,04,Residence,Gender,Male,DIA,Diabetes mellitus,92,,
1979,04,Residence,Total Population,Total Population,HOM,Assault (homicide),232,,
1979,04,Residence,Gender,Female,HOM,Assault (homicide),43,,
1979,04,Residence,Gender,Male,HOM,Assault (homicide),189,,
1979,04,Residence,Total Population,Total Population,HTD,Diseases of heart,5400,,
1979,04,Residence,Gender,Female,HTD,Diseases of heart,2502,,
1979,04,Residence,Gender,Male,HTD,Diseases of heart,2898,,
1979,04,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,61,,
1979,04,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,30,,
1979,04,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,31,,
1979,04,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),803,,
1979,04,Residence,Gender,Female,INJ,Accidents (unintentional injuries),223,,
1979,04,Residence,Gender,Male,INJ,Accidents (unintentional injuries),580,,
1979,04,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,319,,
1979,04,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,119,,
1979,04,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,200,,
1979,04,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",71,,
1979,04,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",31,,
1979,04,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",40,,
1979,04,Residence,Total Population,Total Population,PAR,Parkinson's disease,25,,
1979,04,Residence,Gender,Female,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
1979,04,Residence,Gender,Male,PAR,Parkinson's disease,,2,Cell suppressed for complementary cell
1979,04,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,402,,
1979,04,Residence,Gender,Female,PNF,Influenza and pneumonia,195,,
1979,04,Residence,Gender,Male,PNF,Influenza and pneumonia,207,,
1979,04,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,1376,,
1979,04,Residence,Gender,Female,STK,Cerebrovascular diseases,831,,
1979,04,Residence,Gender,Male,STK,Cerebrovascular diseases,545,,
1979,04,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),278,,
1979,04,Residence,Gender,Female,SUI,Intentional self-harm (suicide),93,,
1979,04,Residence,Gender,Male,SUI,Intentional self-harm (suicide),185,,
1979,05,Occurrence,Total Population,Total Population,ALL,All causes (total),15116,,
1979,05,Occurrence,Age,Under 1 year,ALL,All causes (total),348,,
1979,05,Occurrence,Age,1-4 years,ALL,All causes (total),79,,
1979,05,Occurrence,Age,5-14 years,ALL,All causes (total),103,,
1979,05,Occurrence,Age,15-24 years,ALL,All causes (total),520,,
1979,05,Occurrence,Age,25-34 years,ALL,All causes (total),490,,
1979,05,Occurrence,Age,35-44 years,ALL,All causes (total),506,,
1979,05,Occurrence,Age,45-54 years,ALL,All causes (total),1127,,
1979,05,Occurrence,Age,55-64 years,ALL,All causes (total),2190,,
1979,05,Occurrence,Age,65-74 years,ALL,All causes (total),3319,,
1979,05,Occurrence,Age,75-84 years,ALL,All causes (total),3820,,
1979,05,Occurrence,Age,85 years and over,ALL,All causes (total),2601,,
1979,05,Occurrence,Gender,Female,ALL,All causes (total),6875,,
1979,05,Occurrence,Gender,Male,ALL,All causes (total),8241,,
1979,05,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
1979,05,Occurrence,Gender,Female,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
1979,05,Occurrence,Gender,Male,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
1979,05,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,3370,,
1979,05,Occurrence,Gender,Female,CAN,Malignant neoplasms,1575,,
1979,05,Occurrence,Gender,Male,CAN,Malignant neoplasms,1795,,
1979,05,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,503,,
1979,05,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,177,,
1979,05,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,326,,
1979,05,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,195,,
1979,05,Occurrence,Gender,Female,DIA,Diabetes mellitus,96,,
1979,05,Occurrence,Gender,Male,DIA,Diabetes mellitus,99,,
1979,05,Occurrence,Total Population,Total Population,HOM,Assault (homicide),256,,
1979,05,Occurrence,Gender,Female,HOM,Assault (homicide),57,,
1979,05,Occurrence,Gender,Male,HOM,Assault (homicide),199,,
1979,05,Occurrence,Total Population,Total Population,HTD,Diseases of heart,5304,,
1979,05,Occurrence,Gender,Female,HTD,Diseases of heart,2479,,
1979,05,Occurrence,Gender,Male,HTD,Diseases of heart,2825,,
1979,05,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,52,,
1979,05,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,29,,
1979,05,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,23,,
1979,05,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),956,,
1979,05,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),254,,
1979,05,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),702,,
1979,05,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,370,,
1979,05,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,120,,
1979,05,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,250,,
1979,05,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",86,,
1979,05,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",36,,
1979,05,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",50,,
1979,05,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,40,,
1979,05,Occurrence,Gender,Female,PAR,Parkinson's disease,15,,
1979,05,Occurrence,Gender,Male,PAR,Parkinson's disease,25,,
1979,05,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,340,,
1979,05,Occurrence,Gender,Female,PNF,Influenza and pneumonia,160,,
1979,05,Occurrence,Gender,Male,PNF,Influenza and pneumonia,180,,
1979,05,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,1377,,
1979,05,Occurrence,Gender,Female,STK,Cerebrovascular diseases,806,,
1979,05,Occurrence,Gender,Male,STK,Cerebrovascular diseases,571,,
1979,05,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),321,,
1979,05,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),105,,
1979,05,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),216,,
1979,05,Residence,Total Population,Total Population,ALL,All causes (total),15250,,
1979,05,Residence,Age,Under 1 year,ALL,All causes (total),353,,
1979,05,Residence,Age,1-4 years,ALL,All causes (total),78,,
1979,05,Residence,Age,5-14 years,ALL,All causes (total),99,,
1979,05,Residence,Age,15-24 years,ALL,All causes (total),521,,
1979,05,Residence,Age,25-34 years,ALL,All causes (total),537,,
1979,05,Residence,Age,35-44 years,ALL,All causes (total),558,,
1979,05,Residence,Age,45-54 years,ALL,All causes (total),1156,,
1979,05,Residence,Age,55-64 years,ALL,All causes (total),2207,,
1979,05,Residence,Age,65-74 years,ALL,All causes (total),3325,,
1979,05,Residence,Age,75-84 years,ALL,All causes (total),3808,,
1979,05,Residence,Age,85 years and over,ALL,All causes (total),2595,,
1979,05,Residence,Gender,Female,ALL,All causes (total),6892,,
1979,05,Residence,Gender,Male,ALL,All causes (total),8358,,
1979,05,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
1979,05,Residence,Gender,Female,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
1979,05,Residence,Gender,Male,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
1979,05,Residence,Total Population,Total Population,CAN,Malignant neoplasms,3352,,
1979,05,Residence,Gender,Female,CAN,Malignant neoplasms,1567,,
1979,05,Residence,Gender,Male,CAN,Malignant neoplasms,1785,,
1979,05,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,502,,
1979,05,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,176,,
1979,05,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,326,,
1979,05,Residence,Total Population,Total Population,DIA,Diabetes mellitus,193,,
1979,05,Residence,Gender,Female,DIA,Diabetes mellitus,95,,
1979,05,Residence,Gender,Male,DIA,Diabetes mellitus,98,,
1979,05,Residence,Total Population,Total Population,HOM,Assault (homicide),249,,
1979,05,Residence,Gender,Female,HOM,Assault (homicide),57,,
1979,05,Residence,Gender,Male,HOM,Assault (homicide),192,,
1979,05,Residence,Total Population,Total Population,HTD,Diseases of heart,5309,,
1979,05,Residence,Gender,Female,HTD,Diseases of heart,2479,,
1979,05,Residence,Gender,Male,HTD,Diseases of heart,2830,,
1979,05,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,52,,
1979,05,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,29,,
1979,05,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,23,,
1979,05,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),1112,,
1979,05,Residence,Gender,Female,INJ,Accidents (unintentional injuries),288,,
1979,05,Residence,Gender,Male,INJ,Accidents (unintentional injuries),824,,
1979,05,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,368,,
1979,05,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,117,,
1979,05,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,251,,
1979,05,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",86,,
1979,05,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",36,,
1979,05,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",50,,
1979,05,Residence,Total Population,Total Population,PAR,Parkinson's disease,39,,
1979,05,Residence,Gender,Female,PAR,Parkinson's disease,15,,
1979,05,Residence,Gender,Male,PAR,Parkinson's disease,24,,
1979,05,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,342,,
1979,05,Residence,Gender,Female,PNF,Influenza and pneumonia,161,,
1979,05,Residence,Gender,Male,PNF,Influenza and pneumonia,181,,
1979,05,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,1374,,
1979,05,Residence,Gender,Female,STK,Cerebrovascular diseases,802,,
1979,05,Residence,Gender,Male,STK,Cerebrovascular diseases,572,,
1979,05,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),323,,
1979,05,Residence,Gender,Female,SUI,Intentional self-harm (suicide),105,,
1979,05,Residence,Gender,Male,SUI,Intentional self-harm (suicide),218,,
1979,06,Occurrence,Total Population,Total Population,ALL,All causes (total),14155,,
1979,06,Occurrence,Age,Under 1 year,ALL,All causes (total),373,,
1979,06,Occurrence,Age,1-4 years,ALL,All causes (total),67,,
1979,06,Occurrence,Age,5-14 years,ALL,All causes (total),88,,
1979,06,Occurrence,Age,15-24 years,ALL,All causes (total),531,,
1979,06,Occurrence,Age,25-34 years,ALL,All causes (total),511,,
1979,06,Occurrence,Age,35-44 years,ALL,All causes (total),506,,
1979,06,Occurrence,Age,45-54 years,ALL,All causes (total),1022,,
1979,06,Occurrence,Age,55-64 years,ALL,All causes (total),2097,,
1979,06,Occurrence,Age,65-74 years,ALL,All causes (total),3058,,
1979,06,Occurrence,Age,75-84 years,ALL,All causes (total),3491,,
1979,06,Occurrence,Age,85 years and over,ALL,All causes (total),2401,,
1979,06,Occurrence,Gender,Female,ALL,All causes (total),6358,,
1979,06,Occurrence,Gender,Male,ALL,All causes (total),7797,,
1979,06,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,12,,
1979,06,Occurrence,Gender,Female,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
1979,06,Occurrence,Gender,Male,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
1979,06,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,3110,,
1979,06,Occurrence,Gender,Female,CAN,Malignant neoplasms,1466,,
1979,06,Occurrence,Gender,Male,CAN,Malignant neoplasms,1644,,
1979,06,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,413,,
1979,06,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,144,,
1979,06,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,269,,
1979,06,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,191,,
1979,06,Occurrence,Gender,Female,DIA,Diabetes mellitus,114,,
1979,06,Occurrence,Gender,Male,DIA,Diabetes mellitus,77,,
1979,06,Occurrence,Total Population,Total Population,HOM,Assault (homicide),247,,
1979,06,Occurrence,Gender,Female,HOM,Assault (homicide),55,,
1979,06,Occurrence,Gender,Male,HOM,Assault (homicide),192,,
1979,06,Occurrence,Total Population,Total Population,HTD,Diseases of heart,4907,,
1979,06,Occurrence,Gender,Female,HTD,Diseases of heart,2217,,
1979,06,Occurrence,Gender,Male,HTD,Diseases of heart,2690,,
1979,06,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,39,,
