"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","ICD_Revision","Count","Annotation_Code","Annotation_Desc","Data_Revision_Date"
2014,Residence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,ICD-10,856,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,ICD-10,661,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,ICD-10,21,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,ICD-10,1519,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,ICD-10,70,,,01/16/2025
2014,Residence,Race-Ethnicity,White,ALZ,Alzheimer's disease,ICD-10,9451,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,ICD-10,18,,,01/16/2025
2014,Residence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,58258,,,01/16/2025
2014,Residence,Gender,Female,CAN,Malignant neoplasms,ICD-10,28099,,,01/16/2025
2014,Residence,Gender,Male,CAN,Malignant neoplasms,ICD-10,30158,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,CAN,Malignant neoplasms,ICD-10,231,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,ICD-10,6232,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,CAN,Malignant neoplasms,ICD-10,4229,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,ICD-10,228,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,ICD-10,10193,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,ICD-10,461,,,01/16/2025
2014,Residence,Race-Ethnicity,White,CAN,Malignant neoplasms,ICD-10,36536,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,ICD-10,148,,,01/16/2025
2014,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,ICD-10,12745,,,01/16/2025
2014,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,ICD-10,6732,,,01/16/2025
2014,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,ICD-10,6013,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,CLD,Chronic lower respiratory diseases,ICD-10,63,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,ICD-10,793,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,ICD-10,758,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,ICD-10,15,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,ICD-10,1146,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,ICD-10,103,,,01/16/2025
2014,Residence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,ICD-10,9829,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,ICD-10,38,,,01/16/2025
2014,Residence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,8220,,,01/16/2025
2014,Residence,Gender,Female,DIA,Diabetes mellitus,ICD-10,3696,,,01/16/2025
2014,Residence,Gender,Male,DIA,Diabetes mellitus,ICD-10,4524,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,DIA,Diabetes mellitus,ICD-10,46,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,ICD-10,976,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,DIA,Diabetes mellitus,ICD-10,913,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,ICD-10,60,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,ICD-10,2367,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,ICD-10,64,,,01/16/2025
2014,Residence,Race-Ethnicity,White,DIA,Diabetes mellitus,ICD-10,3771,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,ICD-10,23,,,01/16/2025
2014,Residence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,1802,,,01/16/2025
2014,Residence,Gender,Female,HOM,Assault (homicide),ICD-10,300,,,01/16/2025
2014,Residence,Gender,Male,HOM,Assault (homicide),ICD-10,1502,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,HOM,Assault (homicide),ICD-10,23,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,HOM,Assault (homicide),ICD-10,72,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,HOM,Assault (homicide),ICD-10,520,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),ICD-10,13,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),ICD-10,741,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),ICD-10,27,,,01/16/2025
2014,Residence,Race-Ethnicity,White,HOM,Assault (homicide),ICD-10,406,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),ICD-10,0,,,01/16/2025
2014,Residence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,57920,,,01/16/2025
2014,Residence,Gender,Female,HTD,Diseases of heart,ICD-10,26818,,,01/16/2025
2014,Residence,Gender,Male,HTD,Diseases of heart,ICD-10,31101,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,HTD,Diseases of heart,ICD-10,250,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,HTD,Diseases of heart,ICD-10,4924,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,HTD,Diseases of heart,ICD-10,4636,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,ICD-10,217,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,ICD-10,8787,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,ICD-10,397,,,01/16/2025
2014,Residence,Race-Ethnicity,White,HTD,Diseases of heart,ICD-10,38534,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,ICD-10,175,,,01/16/2025
2014,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,4559,,,01/16/2025
2014,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,ICD-10,2570,,,01/16/2025
2014,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,ICD-10,1989,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,HYP,Essential hypertension and hypertensive renal disease,ICD-10,20,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,ICD-10,523,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,ICD-10,438,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,ICD-10,,2,Cell suppressed for complementary cell,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,ICD-10,796,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,ICD-10,28,,,01/16/2025
2014,Residence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,ICD-10,2730,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2014,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,11619,,,01/16/2025
2014,Residence,Gender,Female,INJ,Accidents (unintentional injuries),ICD-10,3892,,,01/16/2025
2014,Residence,Gender,Male,INJ,Accidents (unintentional injuries),ICD-10,7727,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,INJ,Accidents (unintentional injuries),ICD-10,103,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),ICD-10,739,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),ICD-10,857,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),ICD-10,35,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),ICD-10,2908,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),ICD-10,171,,,01/16/2025
2014,Residence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),ICD-10,6767,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),ICD-10,39,,,01/16/2025
2014,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,4994,,,01/16/2025
2014,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,ICD-10,1716,,,01/16/2025
2014,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,ICD-10,3278,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,LIV,Chronic liver disease and cirrhosis,ICD-10,51,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,ICD-10,191,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,ICD-10,247,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,ICD-10,1829,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,ICD-10,50,,,01/16/2025
2014,Residence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,ICD-10,2604,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,ICD-10,,2,Cell suppressed for complementary cell,01/16/2025
2014,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,3108,,,01/16/2025
2014,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,1478,,,01/16/2025
2014,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,1630,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,17,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,367,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,347,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,15,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,757,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,21,,,01/16/2025
2014,Residence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,1573,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,11,,,01/16/2025
2014,Residence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,2634,,,01/16/2025
2014,Residence,Gender,Female,PAR,Parkinson's disease,ICD-10,1059,,,01/16/2025
2014,Residence,Gender,Male,PAR,Parkinson's disease,ICD-10,1575,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,PAR,Parkinson's disease,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2014,Residence,Race-Ethnicity,Asian,PAR,Parkinson's disease,ICD-10,215,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,PAR,Parkinson's disease,ICD-10,82,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,ICD-10,335,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,ICD-10,13,,,01/16/2025
2014,Residence,Race-Ethnicity,White,PAR,Parkinson's disease,ICD-10,1976,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2014,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,5938,,,01/16/2025
2014,Residence,Gender,Female,PNF,Influenza and pneumonia,ICD-10,2970,,,01/16/2025
2014,Residence,Gender,Male,PNF,Influenza and pneumonia,ICD-10,2968,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,PNF,Influenza and pneumonia,ICD-10,21,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,ICD-10,786,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,ICD-10,366,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,ICD-10,17,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,ICD-10,1178,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,ICD-10,41,,,01/16/2025
2014,Residence,Race-Ethnicity,White,PNF,Influenza and pneumonia,ICD-10,3499,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,ICD-10,30,,,01/16/2025
2014,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,13667,,,01/16/2025
2014,Residence,Gender,Female,STK,Cerebrovascular diseases,ICD-10,7837,,,01/16/2025
2014,Residence,Gender,Male,STK,Cerebrovascular diseases,ICD-10,5830,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,STK,Cerebrovascular diseases,ICD-10,33,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,ICD-10,1724,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,ICD-10,1037,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,ICD-10,32,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,ICD-10,2484,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,ICD-10,90,,,01/16/2025
2014,Residence,Race-Ethnicity,White,STK,Cerebrovascular diseases,ICD-10,8229,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,STK,Cerebrovascular diseases,ICD-10,38,,,01/16/2025
2014,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),ICD-10,4182,,,01/16/2025
2014,Residence,Gender,Female,SUI,Intentional self-harm (suicide),ICD-10,976,,,01/16/2025
2014,Residence,Gender,Male,SUI,Intentional self-harm (suicide),ICD-10,3206,,,01/16/2025
2014,Residence,Race-Ethnicity,American Indian/Alaska Native,SUI,Intentional self-harm (suicide),ICD-10,19,,,01/16/2025
2014,Residence,Race-Ethnicity,Asian,SUI,Intentional self-harm (suicide),ICD-10,337,,,01/16/2025
2014,Residence,Race-Ethnicity,Black,SUI,Intentional self-harm (suicide),ICD-10,127,,,01/16/2025
2014,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,SUI,Intentional self-harm (suicide),ICD-10,14,,,01/16/2025
2014,Residence,Race-Ethnicity,Hispanic,SUI,Intentional self-harm (suicide),ICD-10,734,,,01/16/2025
2014,Residence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),ICD-10,83,,,01/16/2025
2014,Residence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),ICD-10,2852,,,01/16/2025
2014,Residence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),ICD-10,16,,,01/16/2025
2015,Occurrence,Total Population,Total Population,ALL,All causes (total),ICD-10,260227,,,01/16/2025
2015,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,2183,,,01/16/2025
2015,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,346,,,01/16/2025
2015,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,494,,,01/16/2025
2015,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,3096,,,01/16/2025
2015,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,4887,,,01/16/2025
2015,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,7081,,,01/16/2025
2015,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,16664,,,01/16/2025
2015,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,33600,,,01/16/2025
2015,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,44952,,,01/16/2025
2015,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,58841,,,01/16/2025
2015,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,88030,,,01/16/2025
2015,Occurrence,Gender,Female,ALL,All causes (total),ICD-10,126396,,,01/16/2025
2015,Occurrence,Gender,Male,ALL,All causes (total),ICD-10,133812,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Female * American Indian/Alaska Native,ALL,All causes (total),ICD-10,614,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),ICD-10,12167,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),ICD-10,9261,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,447,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),ICD-10,21523,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),ICD-10,1087,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),ICD-10,80970,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),ICD-10,327,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Male * American Indian/Alaska Native,ALL,All causes (total),ICD-10,645,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),ICD-10,12201,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),ICD-10,10309,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,482,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),ICD-10,26167,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),ICD-10,1204,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),ICD-10,82305,,,01/16/2025
2015,Occurrence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),ICD-10,499,,,01/16/2025
2015,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,81439,,,01/16/2025
2015,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,16587,,,01/16/2025
2015,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,91956,,,01/16/2025
2015,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,4601,,,01/16/2025
2015,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,44393,,,01/16/2025
2015,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,21251,,,01/16/2025
2015,Occurrence,Race-Ethnicity,American Indian/Alaska Native,ALL,All causes (total),ICD-10,1259,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Asian,ALL,All causes (total),ICD-10,24368,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Black,ALL,All causes (total),ICD-10,19570,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,929,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Hispanic,ALL,All causes (total),ICD-10,47695,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Multi-Race,ALL,All causes (total),ICD-10,2291,,,01/16/2025
2015,Occurrence,Race-Ethnicity,White,ALL,All causes (total),ICD-10,163277,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),ICD-10,838,,,01/16/2025
2015,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,15091,,,01/16/2025
2015,Occurrence,Gender,Female,ALZ,Alzheimer's disease,ICD-10,10290,,,01/16/2025
2015,Occurrence,Gender,Male,ALZ,Alzheimer's disease,ICD-10,4801,,,01/16/2025
2015,Occurrence,Race-Ethnicity,American Indian/Alaska Native,ALZ,Alzheimer's disease,ICD-10,36,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,ICD-10,1061,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,ICD-10,805,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,ICD-10,28,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,ICD-10,2018,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,ICD-10,76,,,01/16/2025
2015,Occurrence,Race-Ethnicity,White,ALZ,Alzheimer's disease,ICD-10,11039,,,01/16/2025
2015,Occurrence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,ICD-10,28,,,01/16/2025
2015,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,59908,,,01/16/2025
2015,Occurrence,Gender,Female,CAN,Malignant neoplasms,ICD-10,28787,,,01/16/2025
2015,Occurrence,Gender,Male,CAN,Malignant neoplasms,ICD-10,31121,,,01/16/2025
2015,Occurrence,Race-Ethnicity,American Indian/Alaska Native,CAN,Malignant neoplasms,ICD-10,259,,,01/16/2025
